0|0.48828125
1|0.48828125
2|0.48828125
3|0.48828125
4|0.48828125
5|0.48828125
6|0.48828125
7|0.48828125
8|0.48828125
9|0.48828125
10|0.48828125
11|0.48828125
12|0.48828125
13|0.48828125
14|0.48828125
15|0.48828125
16|0.48828125
17|0.48828125
18|0.48828125
19|0.48828125
20|0.48828125
21|0.48828125
22|0.48828125
23|0.48828125
24|0.48828125
25|0.48828125
26|0.48828125
27|0.48828125
28|0.48828125
29|0.48828125
30|0.48828125
31|0.48828125
32|0.48828125
33|0.48828125
34|0.48828125
35|0.48828125
36|0.48828125
37|0.48828125
38|0.48828125
39|0.48828125
40|0.48828125
41|0.48828125
42|0.48828125
43|0.48828125
44|0.48828125
45|0.48828125
46|0.48828125
47|0.48828125
48|0.48828125
49|0.48828125
50|0.48828125
51|0.48828125
52|0.48828125
53|0.48828125
54|0.48828125
55|0.48828125
56|0.48828125
57|0.48828125
58|0.48828125
59|0.48828125
60|0.48828125
61|0.48828125
62|0.48828125
63|0.48828125
64|0.48828125
65|0.48828125
66|0.48828125
67|0.48828125
68|0.48828125
69|0.48828125
70|0.48828125
71|0.48828125
72|0.48828125
73|0.48828125
74|0.48828125
75|0.48828125
76|0.48828125
77|0.48828125
78|0.48828125
79|0.48828125
80|0.4882812500000001
81|0.4882812500000002
82|0.48828125000000056
83|0.4882812500000013
84|0.48828125000000305
85|0.48828125000000716
86|0.4882812500000164
87|0.4882812500000372
88|0.4882812500000837
89|0.4882812500001868
90|0.48828125000041256
91|0.4882812500009024
92|0.48828125000195427
93|0.488281250004191
94|0.48828125000889977
95|0.488281250018714
96|0.4882812500389653
97|0.48828125008033635
98|0.48828125016401064
99|0.4882812503315556
100|0.48828125066369066
101|0.4882812513155268
102|0.48828125258201227
103|0.48828125501812686
104|0.4882812596571651
105|0.4882812684027347
106|0.48828128472480103
107|0.48828131488164594
108|0.48828137004073385
109|0.4882814699176656
110|0.4882816489479916
111|0.4882819666335577
112|0.48828252468445693
113|0.48828349508573765
114|0.4882851655057237
115|0.488288011880429
116|0.4882928130339817
117|0.48830082946445136
118|0.48831407876209026
119|0.48833575456729167
120|0.4883708557702044
121|0.4884271192498723
122|0.4885163844231662
123|0.48865656279369746
124|0.48887444190500307
125|0.489209621402737
126|0.4897199590779091
127|0.4904889949760733
128|0.4916359177828458
129|0.4933287325020971
130|0.4958013708129826
131|0.4993755397667901
132|0.50448811010646
133|0.5117247771648183
134|0.5218605559116788
135|0.5359073662780274
136|0.5551684956328592
137|0.5812990681358096
138|0.616370792854876
139|0.66293820910059
140|0.7241024281908143
141|0.8035670466446833
142|0.9056795729818228
143|1.0354505022161904
144|1.1985412560097541
